ano_cal;fonte;base_legal;uf_beneficiario;munic_beneficiario;qtde_beneficiarios;vl_total_doacao;vl_total_dedutivel
2016;MINC;ARTIGO 18, LEI 8313/1991;MT;LUCAS DO RIO VERDE - MT;2;59300;59300
2016;MINC;ARTIGO 18, LEI 8313/1991;MT;NOVA MUTUM - MT;1;273702;273702
2016;MINC;ARTIGO 18, LEI 8313/1991;MT;SORRISO - MT;1;86385,21;86385,21
2016;MINC;ARTIGO 18, LEI 8313/1991;PA;BELEM - PA;10;4007610;4007610
2016;MINC;ARTIGO 18, LEI 8313/1991;PA;CANAA DOS CARAJAS - PA;1;700000;700000
2016;MINC;ARTIGO 18, LEI 8313/1991;PA;PARAUAPEBAS - PA;1;300000;300000
2016;MINC;ARTIGO 18, LEI 8313/1991;PA;SANTAREM - PA;1;50000;50000
2016;MINC;ARTIGO 18, LEI 8313/1991;PB;JOAO PESSOA - PB;6;1205196,58;1205196,58
2016;MINC;ARTIGO 18, LEI 8313/1991;PE;JABOATAO DOS GUARARAPES - PE;3;1897000;1897000
2016;MINC;ARTIGO 18, LEI 8313/1991;PE;OLINDA - PE;1;500000;500000
2016;MINC;ARTIGO 18, LEI 8313/1991;PE;PAULISTA - PE;1;50000;50000
2016;MINC;ARTIGO 18, LEI 8313/1991;PE;PETROLINA - PE;1;386005;386005
2016;MINC;ARTIGO 18, LEI 8313/1991;PE;RECIFE - PE;22;8987561,88;8987561,88
2016;MINC;ARTIGO 18, LEI 8313/1991;PI;FLORIANO - PI;2;349376,26;349376,26
2016;MINC;ARTIGO 18, LEI 8313/1991;PI;TERESINA - PI;3;779170;779170
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;APUCARANA - PR;4;282184,21;282184,21
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;ARAPONGAS - PR;3;1137427,44;1137427,44
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;BELA VISTA DO PARAISO - PR;1;3000;3000
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;CAMPO LARGO - PR;2;127500;127500
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;CAMPO MAGRO - PR;1;200000;200000
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;CAMPO MOURAO - PR;1;40000;40000
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;CARAMBEI - PR;1;1492500;1492500
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;CASCAVEL - PR;10;643993,78;643993,78
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;CASTRO - PR;1;1001400;1001400
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;CIANORTE - PR;2;264350;264350
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;CURITIBA - PR;92;24534405,89;24534405,89
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;FAZENDA RIO GRANDE - PR;2;170934,97;170934,97
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;FRANCISCO BELTRAO - PR;3;259252,72;259252,72
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;GUARAPUAVA - PR;4;1528995;1528995
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;GUAIRA - PR;1;108000;108000
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;IRATI - PR;1;55000;55000
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;LAPA - PR;1;5000;5000
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;LONDRINA - PR;15;4658471,8;4658471,8
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;MARINGA - PR;12;2102040,23;2102040,23
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;PALOTINA - PR;1;57000;57000
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;PATO BRANCO - PR;5;633994,46;633994,46
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;PIRAQUARA - PR;1;639443,91;639443,91
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;PONTA GROSSA - PR;9;514457,61;514457,61
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;QUEDAS DO IGUACU - PR;2;161650;161650
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;RONCADOR - PR;1;275882,64;275882,64
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;SERTANOPOLIS - PR;1;175000;175000
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;SAO JOSE DOS PINHAIS - PR;1;35500;35500
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;TERRA ROXA - PR;1;110000;110000
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;TOLEDO - PR;4;401816,12;401816,12
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;UMUARAMA - PR;2;208580;208580
2016;MINC;ARTIGO 18, LEI 8313/1991;PR;VERA CRUZ DO OESTE - PR;1;405208,03;405208,03
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;ARMACAO DOS BUZIOS - RJ;1;111552;111552
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;BARRA MANSA - RJ;3;866600;866600
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;BELFORD ROXO - RJ;1;618587;618587
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;DUQUE DE CAXIAS - RJ;3;3241625;3241625
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;MAGE - RJ;1;132800;132800
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;NITEROI - RJ;6;632712,88;632712,88
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;PARATI - RJ;1;1720000;1720000
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;PETROPOLIS - RJ;4;1042550;1042550
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;PIRAI - RJ;1;60000;60000
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;RIO DE JANEIRO - RJ;267;238535402,6;238535402,6
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;SAQUAREMA - RJ;1;640000;640000
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;SAO PEDRO DA ALDEIA - RJ;1;30000;30000
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;TERESOPOLIS - RJ;1;133800;133800
2016;MINC;ARTIGO 18, LEI 8313/1991;RJ;VOLTA REDONDA - RJ;2;3100875,72;3100875,72
2016;MINC;ARTIGO 18, LEI 8313/1991;RN;ALEXANDRIA - RN;1;12900;12900
2016;MINC;ARTIGO 18, LEI 8313/1991;RN;LUIS GOMES - RN;1;1500;1500
2016;MINC;ARTIGO 18, LEI 8313/1991;RN;NATAL - RN;6;809034,04;809034,04
2016;MINC;ARTIGO 18, LEI 8313/1991;RO;PORTO VELHO - RO;1;1152000;1152000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;ANTONIO PRADO - RS;1;211766,36;211766,36
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;ARROIO GRANDE - RS;1;15000;15000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;BARRACAO - RS;2;846676;846676
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;BENTO GONCALVES - RS;15;2083239,64;2083239,64
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;BOM PRINCIPIO - RS;1;50000;50000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;CACHOEIRA DO SUL - RS;1;177800;177800
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;CACHOEIRINHA - RS;1;310000;310000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;CAICARA - RS;1;1000;1000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;CAMPO BOM - RS;2;355500;355500
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;CANELA - RS;1;698000;698000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;CANOAS - RS;2;399000;399000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;CARLOS BARBOSA - RS;2;90200;90200
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;CATUIPE - RS;1;20000;20000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;CAXIAS DO SUL - RS;14;5272536,63;5272536,63
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;DOIS IRMAOS - RS;6;466070,4;466070,4
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;ENCANTADO - RS;3;951619,98;951619,98
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;ERECHIM - RS;4;302730;302730
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;ESTANCIA VELHA - RS;1;11320;11320
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;FARROUPILHA - RS;2;604000;604000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;FLORES DA CUNHA - RS;2;137490;137490
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;FREDERICO WESTPHALEN - RS;1;175000;175000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;GARIBALDI - RS;1;66000;66000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;GRAMADO - RS;1;146000;146000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;GRAVATAI - RS;1;59893;59893
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;HARMONIA - RS;1;3000;3000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;HORIZONTINA - RS;1;110920;110920
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;IGREJINHA - RS;3;282000;282000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;IJUI - RS;4;278187;278187
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;IMBE - RS;1;18000;18000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;IVOTI - RS;2;340671;340671
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;LAJEADO - RS;6;674200;674200
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;MARAU - RS;1;53408;53408
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;MONTENEGRO - RS;4;599774,58;599774,58
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;MORRO REUTER - RS;1;55000;55000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;MUCUM - RS;1;64500;64500
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;NOVA HARTZ - RS;1;34700;34700
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;NOVA PETROPOLIS - RS;3;169660;169660
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;NOVA PRATA - RS;7;723830,31;723830,31
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;NOVA ROMA DO SUL - RS;1;30000;30000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;NOVO HAMBURGO - RS;5;1186030;1186030
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;NAO-ME-TOQUE - RS;1;93526,47;93526,47
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;PANAMBI - RS;1;37410;37410
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;PASSO FUNDO - RS;8;2026516,25;2026516,25
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;PELOTAS - RS;3;1564845,1;1564845,1
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;PICADA CAFE - RS;1;48000;48000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;PORTO ALEGRE - RS;96;43225611,97;43225611,97
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;RIO GRANDE - RS;1;60000;60000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;RODEIO BONITO - RS;1;13000;13000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SAGRADA FAMILIA - RS;1;144730,34;144730,34
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SANANDUVA - RS;1;69000;69000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SANTA CRUZ DO SUL - RS;3;906739,84;906739,84
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SANTA MARIA - RS;6;886939,24;886939,24
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SANTA MARIA DO HERVAL - RS;1;5000;5000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SANTA ROSA - RS;2;1387260,16;1387260,16
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SANTANA DO LIVRAMENTO - RS;1;119553,33;119553,33
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SANTO ANGELO - RS;2;74640;74640
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SERAFINA CORREA - RS;1;25000;25000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SAO JOAO DO POLESINE - RS;3;705500;705500
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SAO LEOPOLDO - RS;4;835801;835801
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SAO LUIZ GONZAGA - RS;1;179000;179000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;SAO SEBASTIAO DO CAI - RS;2;164800;164800
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;TAQUARA - RS;2;20400;20400
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;TEUTONIA - RS;1;10000;10000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;TRES COROAS - RS;1;103000;103000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;TRES DE MAIO - RS;1;40000;40000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;TRES PASSOS - RS;2;400790,25;400790,25
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;TUPANDI - RS;1;50000;50000
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;VACARIA - RS;1;541653,92;541653,92
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;VENANCIO AIRES - RS;3;278460,16;278460,16
2016;MINC;ARTIGO 18, LEI 8313/1991;RS;VIAMAO - RS;2;132162,5;132162,5
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;ALTO BELA VISTA - SC;1;149450;149450
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;ARARANGUA - SC;1;54461,54;54461,54
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;BALNEARIO ARROIO DO SILVA - SC;1;30000;30000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;BALNEARIO CAMBORIU - SC;1;11519,07;11519,07
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;BIGUACU - SC;1;50000;50000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;BLUMENAU - SC;17;3828282,2;3828282,2
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;BOTUVERA - SC;1;10000;10000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;BRUSQUE - SC;1;97200;97200
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;CAPIVARI DE BAIXO - SC;1;600500;600500
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;CHAPECO - SC;7;899072,15;899072,15
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;CONCORDIA - SC;3;42075,6;42075,6
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;CRICIUMA - SC;5;1478525,52;1478525,52
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;CURITIBANOS - SC;1;40000;40000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;FLORIANOPOLIS - SC;52;12215616,06;12215616,06
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;FORQUILHINHA - SC;1;109632,35;109632,35
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;FRAIBURGO - SC;1;236949,57;236949,57
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;GUABIRUBA - SC;1;150000;150000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;IMBITUBA - SC;1;100000;100000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;INDAIAL - SC;2;201000;201000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;ITAJAI - SC;3;196285;196285
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;ITAPOA - SC;2;187327,33;187327,33
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;ICARA - SC;1;15000;15000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;JARAGUA DO SUL - SC;8;3268844,11;3268844,11
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;JOACABA - SC;4;635602,17;635602,17
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;JOINVILLE - SC;11;7208593,8;7208593,8
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;LAGES - SC;8;1912189,18;1912189,18
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;LUIZ ALVES - SC;1;35000;35000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;MAFRA - SC;1;49166,06;49166,06
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;MONDAI - SC;1;4043,42;4043,42
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;NOVA VENEZA - SC;1;55000;55000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;ORLEANS - SC;1;10;10
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;PIRATUBA - SC;1;38500;38500
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;POMERODE - SC;2;155000;155000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;PORTO UNIAO - SC;1;995,33;995,33
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;PRESIDENTE GETULIO - SC;1;7600;7600
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;RANCHO QUEIMADO - SC;1;29003;29003
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;RIO NEGRINHO - SC;1;31085,16;31085,16
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;SANTO AMARO DA IMPERATRIZ - SC;1;28000;28000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;SAO BENTO DO SUL - SC;1;41547,69;41547,69
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;SAO JOAQUIM - SC;2;238000;238000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;SAO JOSE - SC;2;207296,18;207296,18
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;TIMBO - SC;1;115000;115000
2016;MINC;ARTIGO 18, LEI 8313/1991;SC;TUBARAO - SC;3;240432,81;240432,81
2016;MINC;ARTIGO 18, LEI 8313/1991;SE;ARACAJU - SE;2;529171;529171
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;AMERICANA - SP;1;30000;30000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;AMPARO - SP;1;64300;64300
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;ARARAQUARA - SP;5;436477,7;436477,7
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;ATIBAIA - SP;1;67000;67000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;BARRETOS - SP;1;1876616,42;1876616,42
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;BARUERI - SP;2;2320223;2320223
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;BAURU - SP;2;71982;71982
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;BERTIOGA - SP;1;146757,02;146757,02
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;BOTUCATU - SP;2;57601,56;57601,56
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;BRAGANCA PAULISTA - SP;3;406300;406300
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;BRODOWSKI - SP;1;215000;215000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;CAMPINAS - SP;37;15555213,53;15555213,53
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;CAPIVARI - SP;1;80000;80000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;CATANDUVA - SP;1;95900;95900
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;COTIA - SP;2;148151;148151
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;CUBATAO - SP;2;362390,89;362390,89
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;EMBU DAS ARTES - SP;1;750000;750000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;GUARUJA - SP;1;70000;70000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;GUARULHOS - SP;2;487000;487000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;GUAIRA - SP;1;1015964,5;1015964,5
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;HORTOLANDIA - SP;1;100000;100000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;INDAIATUBA - SP;2;115005;115005
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;ITANHAEM - SP;1;639000;639000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;ITAPEVI - SP;1;380000;380000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;ITAPIRA - SP;2;765743;765743
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;ITATIBA - SP;1;1706936,63;1706936,63
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;ITU - SP;4;1151664,89;1151664,89
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;ITUPEVA - SP;1;779841;779841
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;JABOTICABAL - SP;1;39688,82;39688,82
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;JAU - SP;2;201230,91;201230,91
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;JOSE BONIFACIO - SP;1;4000;4000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;JUNDIAI - SP;1;117800;117800
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;LENCOIS PAULISTA - SP;1;1038000;1038000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;LIMEIRA - SP;5;631399,97;631399,97
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;LINS - SP;1;250000;250000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;MAIRINQUE - SP;1;200000;200000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;MOCOCA - SP;1;293321,64;293321,64
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;MOGI DAS CRUZES - SP;1;22000;22000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;MOGI-GUACU - SP;1;505000;505000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;MONTE ALTO - SP;2;1077444,26;1077444,26
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;MOGI MIRIM - SP;3;721850;721850
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;OSASCO - SP;3;1773264,45;1773264,45
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;OURINHOS - SP;1;131896;131896
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;PAULINIA - SP;2;475076,16;475076,16
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;PINDAMONHANGABA - SP;1;319561;319561
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;PIRACICABA - SP;9;2218648;2218648
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;POMPEIA - SP;1;981600;981600
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;POTIM - SP;1;500000;500000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;POA - SP;1;365000;365000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;RIBEIRAO PIRES - SP;1;25000;25000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;RIBEIRAO PRETO - SP;12;5565731,14;5565731,14
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;RIO CLARO - SP;4;218616,8;218616,8
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SANTA BARBARA D'OESTE - SP;2;240000;240000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SANTANA DE PARNAIBA - SP;2;66920;66920
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SANTO ANDRE - SP;4;373500;373500
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SANTOS - SP;8;2153822;2153822
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SERRANA - SP;1;189805;189805
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SERTAOZINHO - SP;2;894600;894600
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SOROCABA - SP;3;1340000;1340000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SUMARE - SP;1;109379,68;109379,68
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SUZANAPOLIS - SP;1;30000;30000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SAO BERNARDO DO CAMPO - SP;6;2380810,39;2380810,39
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SAO CARLOS - SP;1;217089,26;217089,26
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SAO JOSE DO RIO PARDO - SP;1;772240;772240
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SAO JOSE DO RIO PRETO - SP;2;111400;111400
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SAO JOSE DOS CAMPOS - SP;2;487417,13;487417,13
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SAO JOAO DA BOA VISTA - SP;1;170000;170000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SAO PAULO - SP;447;447163045;447163045
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;SAO SEBASTIAO - SP;2;2341776,25;2341776,25
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;TABOAO DA SERRA - SP;1;150000;150000
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;TATUI - SP;2;472500;472500
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;VALINHOS - SP;3;442467,49;442467,49
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;VINHEDO - SP;2;893489;893489
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;VOTUPORANGA - SP;2;693022;693022
2016;MINC;ARTIGO 18, LEI 8313/1991;SP;AGUAS DA PRATA - SP;2;128600;128600
2016;MINC;ARTIGO 18, LEI 8313/1991;TO;ARAGUAINA - TO;2;209126;209126
2016;MINC;ARTIGO 18, LEI 8313/1991;TO;PALMAS - TO;1;195303,14;195303,14
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;AP;MACAPA - AP;1;280000;84000
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;BA;CAETITE - BA;1;28536;11414,4
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;CE;FORTALEZA - CE;4;584367,87;181619,35
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;DF;BRASILIA - DF;3;451256,5;135376,95
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;MG;BELO HORIZONTE - MG;7;536378,57;266849,13
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;MG;FRUTAL - MG;1;202000;60800
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;MG;POCOS DE CALDAS - MG;1;55000;16500
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;MG;TEOFILO OTONI - MG;1;57000;19200
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;MG;UBERLANDIA - MG;1;121000;40400
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;PA;BELEM - PA;2;95000;28500
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;PB;JOAO PESSOA - PB;2;78500;28700
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;PE;RECIFE - PE;4;634289;192786,7
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;PI;TERESINA - PI;1;79426,1;23827,83
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;PR;CURITIBA - PR;3;281744,89;91017,15
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;RJ;NITEROI - RJ;2;176598,22;52979,46
2016;MINC;ARTIGO 25 E 26, LEI 8313/1991;RJ;RIO DE JANEIRO - RJ;21;11776722,92;4257156,62
